session_id,timestamp,event
df642c95-0204-42ee-9c6a-9cece8e43fa5,2021-02-11 08:00:56,page_view
1fb8ae30-68b8-4735-af5f-aa2783ade85f,2021-02-10 13:00:39,page_view
8be5302a-2407-4a9e-91bf-ef3227094df0,2021-02-11 12:24:26,page_view
5734f012-fc2d-4c1b-b5bb-0bf393b5a7aa,2021-02-11 04:40:14,add_to_cart
f8cc927e-f5a6-45ba-8ee9-8537c674d4a1,2021-02-11 06:22:51,add_to_cart
a11467a7-20a6-42df-ba1e-eeb851f2092e,2021-02-11 09:17:49,add_to_cart
b50c0a25-07c8-4783-8829-95b96d83f90e,2021-02-10 13:42:21,page_view
b0c7909a-037a-400f-a874-30c88bd970c0,2021-02-11 09:27:25,delete_from_cart
211a2e04-2ecd-4864-8e0e-3b911e022b74,2021-02-11 05:58:20,delete_from_cart
211a2e04-2ecd-4864-8e0e-3b911e022b74,2021-02-10 21:46:16,add_to_cart
4473b1ce-00aa-49be-a578-0d3269f0fb30,2021-02-11 21:34:06,add_to_cart
72bf5b0e-279b-41c4-a2c8-e4204a1a7047,2021-02-10 18:50:55,add_to_cart
9222870a-205f-42f6-b3c3-71a5baa993ab,2021-02-10 22:03:09,add_to_cart
d1519fc6-25cc-4461-b8c2-0cd656692192,2021-02-11 11:56:47,page_view
1eebd725-ffef-4a98-8443-7f5123613164,2021-02-10 20:07:55,delete_from_cart
2ac7c587-0657-4192-b804-9e5657bff574,2021-02-11 11:27:35,page_view
68c2827e-2620-46bd-8503-ac374b86df66,2021-02-10 21:08:46,page_view
9a997971-d386-4f1d-b9c6-4b071ae98d64,2021-02-12 00:31:18,delete_from_cart
2a7a48e2-13d4-48b0-b0f9-de4f190be702,2021-02-11 10:29:26,add_to_cart
2ed4667a-d7ff-4cb9-8959-2448c0b77982,2021-02-11 02:37:29,page_view
d408670d-2bdd-4608-8ed9-d9c214d46472,2021-02-10 08:07:53,delete_from_cart
2ed4667a-d7ff-4cb9-8959-2448c0b77982,2021-02-11 03:56:03,add_to_cart
58ec69dd-3fde-4226-b506-583d8fe4b108,2021-02-10 23:09:04,add_to_cart
15ae6670-8068-4105-84d8-0b16f75a0b82,2021-02-09 23:57:31,delete_from_cart
2c22f307-5033-40f2-ab3f-c5e579261f1a,2021-02-11 15:15:12,delete_from_cart
a983e122-f716-4938-bcf8-5068174a225a,2021-02-11 22:48:37,page_view
9d076a97-74cd-4f2f-9f92-0c1178b42b5c,2021-02-11 23:42:53,page_view
401d9db9-3af5-429a-bceb-0b79717e20ac,2021-02-11 05:54:52,page_view
29da7042-bb54-4ea2-afe1-a5fd1d994453,2021-02-10 07:56:46,add_to_cart
cd283ae2-0982-4e1b-acdb-12e2a5b93cb4,2021-02-11 00:28:47,add_to_cart
2ac7c587-0657-4192-b804-9e5657bff574,2021-02-10 20:29:00,page_view
705e2685-9607-428f-9b63-65827c71f97e,2021-02-10 10:04:18,delete_from_cart
6a74b6a9-d6b0-400b-90c4-01f9c777de0a,2021-02-09 22:48:54,add_to_cart
8e266206-5aec-47ab-9c11-85e20c70dd6b,2021-02-10 05:52:11,add_to_cart
1769077e-3cc8-4006-be86-6145950492e5,2021-02-10 18:55:51,page_view
c09750f9-fef2-4bd4-89cb-bc83be821d38,2021-02-11 02:37:21,delete_from_cart
379ed875-84d6-4aa3-8832-e510ddd2fd14,2021-02-11 08:47:26,add_to_cart
629a534a-3e9b-4063-9d9e-2cce05abdcc2,2021-02-11 18:40:06,delete_from_cart
ecfcf519-b570-432a-a9ae-a0cb7ad2943f,2021-02-11 18:36:05,add_to_cart
df642c95-0204-42ee-9c6a-9cece8e43fa5,2021-02-11 18:33:09,add_to_cart
a195f4fa-c1e7-4819-bd81-872afbd0317e,2021-02-10 03:51:48,delete_from_cart
8e06a3c5-714f-4faa-b120-53193ea38d04,2021-02-10 21:48:16,add_to_cart
0a06f165-dbb0-4fa0-be94-840fd1fe8cbe,2021-02-11 23:13:13,add_to_cart
e78b8c0f-5948-42a1-8184-a5e3687eabe2,2021-02-11 10:40:18,delete_from_cart
df642c95-0204-42ee-9c6a-9cece8e43fa5,2021-02-10 06:43:50,page_view
dae5184e-022b-42ed-a10b-8150bd4323ca,2021-02-10 12:01:46,delete_from_cart
01794709-5785-43f2-b3b5-ee77afaef777,2021-02-10 07:34:08,add_to_cart
2d9c9650-1f0b-471d-afb1-1e7bd74b5f0d,2021-02-11 20:07:20,page_view
5c0fb469-0e63-4cf6-bc36-26e8c2369037,2021-02-11 21:50:33,add_to_cart
ecfcf519-b570-432a-a9ae-a0cb7ad2943f,2021-02-10 21:07:19,delete_from_cart
8f26d8dc-a79a-4339-b37b-bb377f87df6f,2021-02-11 17:35:35,add_to_cart
203ad87c-9fc6-4224-abdc-2bb13e5948d3,2021-02-12 01:55:21,page_view
9e26634b-ab98-433b-928d-479211c57638,2021-02-10 20:56:50,delete_from_cart
9741024a-f3f9-4119-b676-1ed12cb87fcf,2021-02-10 13:42:10,add_to_cart
5419ea35-d434-4500-8da2-6bb33cf37c9a,2021-02-11 01:29:52,page_view
6ddacdbc-513e-4338-aa56-7a114eddfd5d,2021-02-11 00:55:32,page_view
d1519fc6-25cc-4461-b8c2-0cd656692192,2021-02-11 04:22:48,delete_from_cart
835a342c-1823-4631-8e1f-d4a810008c74,2021-02-11 23:18:08,delete_from_cart
f2ba98fc-50a5-4034-8c78-3c272583af48,2021-02-11 15:52:29,add_to_cart
1769077e-3cc8-4006-be86-6145950492e5,2021-02-10 02:21:59,page_view
fbdec327-413e-465b-a3c7-ad2e176c9247,2021-02-11 15:03:01,add_to_cart
9d3ba591-b410-41b5-b9e3-0e25d954709c,2021-02-11 03:02:00,add_to_cart
9e4b63df-b78f-4d38-905c-71fc067abdd5,2021-02-10 03:24:27,delete_from_cart
726d0dd6-967e-45ff-8e29-3c8737fea72a,2021-02-10 01:16:04,add_to_cart
8e06a3c5-714f-4faa-b120-53193ea38d04,2021-02-11 09:31:09,page_view
9e895a40-dcc7-4612-b5b7-6a9fdbf7ce78,2021-02-10 22:45:56,page_view
51f65e79-f8d0-4889-a9d3-d2688543bd0e,2021-02-10 01:31:23,page_view
3851e647-a026-4255-a8ff-ad196f8b2789,2021-02-10 17:54:49,delete_from_cart
5916a63e-b90d-4a66-b783-5fc355ce9c7a,2021-02-11 02:03:50,page_view
c30d9525-8898-41c1-b811-fb3a0dbf8f0c,2021-02-10 17:55:48,add_to_cart
77989802-27c8-4ef6-855c-ba0cd4ed6c20,2021-02-10 02:03:09,page_view
033fd0cc-a261-42f6-8386-f5fc4a2113ed,2021-02-10 15:54:53,page_view
92eea9d2-ba6a-4e3e-b29a-4dae7db6b586,2021-02-10 07:47:05,add_to_cart
2da61992-b53f-4ed4-be4f-9e215af18f04,2021-02-11 20:58:11,delete_from_cart
f2b0b569-250c-4466-a1d1-55f3bc564609,2021-02-10 14:31:28,page_view
8d3a26e3-ab11-4eb3-ac6a-1158d79de9d0,2021-02-10 09:31:15,add_to_cart
6fcc539b-61aa-4b9c-a091-b75ff1d03238,2021-02-10 14:48:17,page_view
2ac7c587-0657-4192-b804-9e5657bff574,2021-02-10 17:30:22,add_to_cart
905f2ec3-4f14-45e7-84a1-5d32b022d7be,2021-02-11 19:57:04,add_to_cart
9222870a-205f-42f6-b3c3-71a5baa993ab,2021-02-10 08:16:02,page_view
53173641-db2b-499b-b69c-d810671d0aaa,2021-02-10 19:27:14,delete_from_cart
d1519fc6-25cc-4461-b8c2-0cd656692192,2021-02-10 17:50:15,page_view
9d7b3b4f-26e1-4900-90a6-e2362a65fe3b,2021-02-11 09:00:04,add_to_cart
b5160573-c098-4140-a5f1-a11de144929a,2021-02-10 12:26:55,add_to_cart
51f65e79-f8d0-4889-a9d3-d2688543bd0e,2021-02-10 16:01:08,add_to_cart
b237118a-244f-4ca7-a056-c580d3d1a89f,2021-02-11 14:27:56,page_view
d42cc00a-fd81-463c-8790-aef4c246d8ac,2021-02-11 04:48:31,page_view
11e3ded9-4bac-469e-94d3-be5a0c7a8042,2021-02-10 06:06:20,delete_from_cart
3330e88f-5a01-4d27-b798-1b9d4c135d7b,2021-02-11 07:49:37,add_to_cart
807dff83-e790-44ab-a647-1020f0c3c2e2,2021-02-10 19:51:05,delete_from_cart
1b7a2612-2046-4c03-b92c-39ad0305089a,2021-02-10 16:18:28,add_to_cart
023a6eba-cb2b-433a-b496-a5a1846c19ef,2021-02-10 13:35:25,delete_from_cart
e2501340-1a65-4ab8-851d-ef60aedb422b,2021-02-10 15:32:13,delete_from_cart
f5dd1358-8845-4ce4-965b-78338ed45464,2021-02-10 01:08:08,add_to_cart
cd283ae2-0982-4e1b-acdb-12e2a5b93cb4,2021-02-10 13:12:11,page_view
64319957-b9af-4b5b-a1e8-f44cad6d9cca,2021-02-11 10:40:15,page_view
a5baf830-ed3f-44e4-afc3-6d527710022c,2021-02-10 16:29:45,page_view
5a2d1617-cdee-4a70-840c-362f615c0884,2021-02-11 14:57:08,delete_from_cart
1f293fea-74f9-4fa2-91ec-53aa336b52fb,2021-02-11 16:30:05,delete_from_cart
ed3a8d5c-0b5b-4bd3-a8ec-afc4c5c33666,2021-02-11 10:46:20,page_view
203ad87c-9fc6-4224-abdc-2bb13e5948d3,2021-02-11 05:58:41,add_to_cart
1ef92e03-57f0-4afe-9e41-a63ea036c66a,2021-02-11 04:04:51,add_to_cart
7b2c3641-1f02-4522-a796-c75c06c83423,2021-02-11 13:31:15,delete_from_cart
d032de23-fe46-41d8-ba5d-142c63ec2f27,2021-02-10 02:25:15,add_to_cart
7311dbba-353d-437c-a473-91af349bc504,2021-02-10 10:50:13,add_to_cart
5839dc34-2307-496c-b030-03786a8e6cd9,2021-02-12 00:44:35,delete_from_cart
2318ba79-53ae-48ce-aa90-7b3bb4f1913f,2021-02-11 10:55:22,page_view
9331cfcb-6411-4c92-9906-2e8220b99557,2021-02-10 18:53:25,delete_from_cart
1fb8ae30-68b8-4735-af5f-aa2783ade85f,2021-02-09 23:52:42,page_view
b0c7909a-037a-400f-a874-30c88bd970c0,2021-02-11 00:12:25,page_view
871f534f-cea7-4d9b-a4b0-980eb682cf8d,2021-02-11 02:47:56,add_to_cart
8d5b130f-89c2-4a0a-a8e3-e593533348f3,2021-02-11 21:07:09,delete_from_cart
71131799-d146-48c0-a47e-56962fbb1f99,2021-02-10 00:25:32,page_view
72bf5b0e-279b-41c4-a2c8-e4204a1a7047,2021-02-10 07:47:47,delete_from_cart
5c55d6f5-0290-4b84-a8b8-77c2bd7540bb,2021-02-11 11:42:58,add_to_cart
4e1a1e75-ac6b-4214-88dc-62420dfbcd96,2021-02-10 10:51:16,delete_from_cart
0e536f31-cda5-4913-bb80-289a1df36a65,2021-02-11 13:54:08,page_view
b58b3689-7cce-4fda-82b2-e3f9e7fdf42a,2021-02-09 22:12:13,delete_from_cart
2e99997d-2766-46f3-ad48-08e1431e4011,2021-02-10 18:35:31,delete_from_cart
8e871346-93d3-49d2-b687-1b8a0cb87198,2021-02-11 00:41:32,add_to_cart
93eee20c-0845-4b9e-8c07-5c3edd091778,2021-02-11 18:51:17,page_view
fbdec327-413e-465b-a3c7-ad2e176c9247,2021-02-10 17:11:20,add_to_cart
9a997971-d386-4f1d-b9c6-4b071ae98d64,2021-02-11 19:33:33,page_view
f5df7a81-3bdb-4da9-92ea-aa174069f468,2021-02-11 00:12:18,delete_from_cart
9d3ba591-b410-41b5-b9e3-0e25d954709c,2021-02-10 10:17:54,delete_from_cart
d8d88c44-ebc0-48ca-a444-e9ec4e3aaa52,2021-02-10 03:07:08,delete_from_cart
5d01c0e1-d60a-479b-ab01-fb37f1f1feb6,2021-02-11 14:54:15,page_view
1e01256b-2068-4ced-8e33-47dc420a5ef9,2021-02-10 15:34:43,add_to_cart
bb15ad49-fa94-42b9-aa45-226411fc0b32,2021-02-10 19:55:46,page_view
2b492090-4712-4a67-83e3-81549d446609,2021-02-11 14:12:18,add_to_cart
1f4c5f9f-d5ab-42c6-99de-c68928ac0880,2021-02-10 23:11:21,delete_from_cart
6dc36a1c-e35b-4feb-ab0d-ca9fb3e0fd73,2021-02-10 02:58:39,add_to_cart
8502a833-8375-44d5-82b5-0be2cf4981d4,2021-02-10 08:07:52,add_to_cart
9a997971-d386-4f1d-b9c6-4b071ae98d64,2021-02-10 06:38:43,add_to_cart
9d3ba591-b410-41b5-b9e3-0e25d954709c,2021-02-11 04:05:02,page_view
2e99997d-2766-46f3-ad48-08e1431e4011,2021-02-11 06:30:19,add_to_cart
2f1ee6fd-257e-4758-a400-e996ddc41099,2021-02-10 04:41:50,delete_from_cart
3662995b-80f8-41bb-97a6-b29472dafc66,2021-02-10 15:31:35,delete_from_cart
b7f04328-b845-479f-94f1-ab6f09ad2e7e,2021-02-11 15:58:27,add_to_cart
f5dd1358-8845-4ce4-965b-78338ed45464,2021-02-10 15:46:21,add_to_cart
ce35a2fd-8042-40b6-b179-ad2fd6e6a5af,2021-02-11 21:30:19,add_to_cart
871f534f-cea7-4d9b-a4b0-980eb682cf8d,2021-02-11 17:13:21,add_to_cart
63d3ef4c-274b-4dea-bf51-e7348f80c170,2021-02-10 15:56:39,delete_from_cart
a930dd4d-3227-45a1-bc69-ff05d5af6e38,2021-02-10 07:26:23,page_view
b0c7909a-037a-400f-a874-30c88bd970c0,2021-02-11 00:42:35,add_to_cart
d573087a-c073-431f-9064-3fc6ca8a7447,2021-02-11 13:43:08,add_to_cart
ac8b11bd-0e7f-4187-bdfa-2579428028a8,2021-02-10 02:31:23,add_to_cart
9080b70c-f24f-4a06-9d5f-e17a8032d61d,2021-02-10 15:27:47,add_to_cart
93bd4cbc-8275-451f-9fb3-e635af7cff49,2021-02-10 03:58:27,add_to_cart
eb33172e-c1cf-48f5-a19e-83d1c0211c45,2021-02-11 21:40:09,delete_from_cart
3662995b-80f8-41bb-97a6-b29472dafc66,2021-02-10 02:25:47,add_to_cart
0a06f165-dbb0-4fa0-be94-840fd1fe8cbe,2021-02-10 16:51:13,page_view
15ae6670-8068-4105-84d8-0b16f75a0b82,2021-02-10 12:21:40,page_view
8e871346-93d3-49d2-b687-1b8a0cb87198,2021-02-11 09:12:35,add_to_cart
47b29b17-f455-41de-aec1-e4157d982c87,2021-02-11 22:27:39,delete_from_cart
9a47f0dc-1a69-4096-978a-41ea9ff976fa,2021-02-11 14:10:04,page_view
46e0b23c-2f9c-4ed1-9284-5296129a0119,2021-02-11 21:37:12,delete_from_cart
b5160573-c098-4140-a5f1-a11de144929a,2021-02-10 11:33:39,add_to_cart
f4f4d8eb-8e0e-4c4d-a510-0695ddca209e,2021-02-10 07:22:34,add_to_cart
d42cc00a-fd81-463c-8790-aef4c246d8ac,2021-02-11 13:35:11,page_view
401d9db9-3af5-429a-bceb-0b79717e20ac,2021-02-10 03:21:17,add_to_cart
5839dc34-2307-496c-b030-03786a8e6cd9,2021-02-12 01:02:17,delete_from_cart
8b56abb3-0a42-4a5a-b17f-785ac850f18a,2021-02-11 07:55:10,add_to_cart
f2ba98fc-50a5-4034-8c78-3c272583af48,2021-02-10 05:17:23,page_view
de46359f-b171-4eac-a586-69ca475146a2,2021-02-11 07:31:07,add_to_cart
6dc36a1c-e35b-4feb-ab0d-ca9fb3e0fd73,2021-02-10 19:24:00,add_to_cart
58ec69dd-3fde-4226-b506-583d8fe4b108,2021-02-10 09:52:18,delete_from_cart
eb33172e-c1cf-48f5-a19e-83d1c0211c45,2021-02-11 16:42:31,delete_from_cart
b58b3689-7cce-4fda-82b2-e3f9e7fdf42a,2021-02-11 04:28:13,add_to_cart
9741024a-f3f9-4119-b676-1ed12cb87fcf,2021-02-10 08:27:00,page_view
6ddacdbc-513e-4338-aa56-7a114eddfd5d,2021-02-10 12:20:16,delete_from_cart
778ca73e-3850-4c6b-bbe2-1ca40dd1cdae,2021-02-11 23:39:03,delete_from_cart
8e1bd907-be9c-43b5-8b34-f89afc158ed5,2021-02-10 00:36:18,add_to_cart
b237118a-244f-4ca7-a056-c580d3d1a89f,2021-02-10 13:37:44,add_to_cart
cd283ae2-0982-4e1b-acdb-12e2a5b93cb4,2021-02-11 08:06:11,page_view
050ab492-7b9c-4e11-bbb9-fac36a8845c5,2021-02-10 18:39:11,delete_from_cart
2ac7c587-0657-4192-b804-9e5657bff574,2021-02-10 22:49:51,delete_from_cart
9fd76633-1697-4f72-8033-5ba14510069a,2021-02-11 12:29:33,delete_from_cart
d386c4cc-6329-4c0e-b38f-9ebfa0c83a5a,2021-02-10 00:28:06,page_view
caddb089-628a-4149-9392-a21196f73bf3,2021-02-11 13:55:45,page_view
9222870a-205f-42f6-b3c3-71a5baa993ab,2021-02-10 23:10:17,page_view
5a2d1617-cdee-4a70-840c-362f615c0884,2021-02-11 11:56:46,add_to_cart
8f26d8dc-a79a-4339-b37b-bb377f87df6f,2021-02-10 21:17:18,page_view
6dc36a1c-e35b-4feb-ab0d-ca9fb3e0fd73,2021-02-11 22:21:37,page_view
8e266206-5aec-47ab-9c11-85e20c70dd6b,2021-02-11 17:39:44,page_view
e7437754-950b-45ae-bdda-b39992d5c2a2,2021-02-11 01:29:15,page_view
edd54623-0b4c-458a-8dd3-86a88f06565f,2021-02-10 02:57:37,add_to_cart
e3bd0f62-cb1e-462c-8d7b-b3c34e04a3a7,2021-02-10 13:10:15,add_to_cart
211a2e04-2ecd-4864-8e0e-3b911e022b74,2021-02-11 19:26:30,page_view
72bf5b0e-279b-41c4-a2c8-e4204a1a7047,2021-02-11 19:08:06,delete_from_cart
8a04bf68-fd5c-46f4-8219-84aea3022a92,2021-02-11 10:27:03,add_to_cart
3808b0da-9462-40ac-b323-261c3eb0c254,2021-02-11 12:48:18,add_to_cart
fb2c3bd8-84b6-43c9-96cc-7c1e5941b67b,2021-02-10 11:00:52,page_view
9b038bc4-45c4-4865-9672-884cf94a311d,2021-02-11 11:51:13,add_to_cart
cd283ae2-0982-4e1b-acdb-12e2a5b93cb4,2021-02-11 13:37:01,add_to_cart
8f5dfa82-7b45-4cbb-a0b6-84a7b8e6f5b1,2021-02-11 16:14:32,add_to_cart
23688239-65a7-4a53-af44-0187c9b07eb2,2021-02-11 21:45:15,page_view
15ae6670-8068-4105-84d8-0b16f75a0b82,2021-02-10 06:25:07,delete_from_cart
11e3ded9-4bac-469e-94d3-be5a0c7a8042,2021-02-11 13:40:34,page_view
7f00d7f6-4725-4cf4-87cb-ede3d274462d,2021-02-10 18:25:09,add_to_cart
25c02fc6-1c71-4619-8189-9db9e0fc833e,2021-02-10 22:16:40,delete_from_cart
cf34752e-1162-4809-bd75-b92e912f4296,2021-02-11 06:41:03,add_to_cart
a2b4a20e-d01f-44a2-a800-e1f53cbedaf3,2021-02-10 04:13:51,add_to_cart
15ae6670-8068-4105-84d8-0b16f75a0b82,2021-02-10 15:25:12,delete_from_cart
905f2ec3-4f14-45e7-84a1-5d32b022d7be,2021-02-10 00:42:49,delete_from_cart
eaf745ad-15ef-41df-8c41-e6f2431d14d6,2021-02-10 22:09:09,page_view
ce35a2fd-8042-40b6-b179-ad2fd6e6a5af,2021-02-10 10:40:17,delete_from_cart
caddb089-628a-4149-9392-a21196f73bf3,2021-02-10 05:29:44,delete_from_cart
1eebd725-ffef-4a98-8443-7f5123613164,2021-02-10 22:21:07,delete_from_cart
1fb8ae30-68b8-4735-af5f-aa2783ade85f,2021-02-11 02:28:53,add_to_cart
eda165a0-3cce-4ed1-afd9-a4127dc1b970,2021-02-11 18:39:24,delete_from_cart
71131799-d146-48c0-a47e-56962fbb1f99,2021-02-11 10:06:37,delete_from_cart
9a47f0dc-1a69-4096-978a-41ea9ff976fa,2021-02-10 19:12:36,add_to_cart
299aec47-27c5-4469-9b56-48575cefc64b,2021-02-10 22:51:35,add_to_cart
b807735c-f4ae-4cec-a7df-8c6cee1b1042,2021-02-11 16:48:57,add_to_cart
71131799-d146-48c0-a47e-56962fbb1f99,2021-02-11 09:55:07,delete_from_cart
72a4ff4b-6195-4c3b-aeb0-d80682601ad2,2021-02-11 17:58:15,page_view
8a04bf68-fd5c-46f4-8219-84aea3022a92,2021-02-10 13:29:03,delete_from_cart
9324c746-3b38-4555-b119-2cc79301e3ff,2021-02-11 19:52:23,page_view
ac6e8903-1c52-460f-a287-69abf4b09820,2021-02-10 03:03:46,page_view
379ed875-84d6-4aa3-8832-e510ddd2fd14,2021-02-11 00:40:53,delete_from_cart
4809543d-2ec4-4a73-affd-1fd12d30a7be,2021-02-10 21:27:01,page_view
487ed01d-0cbe-419d-8f88-ac94278ab73e,2021-02-10 01:42:57,page_view
ac21abd1-ded9-46bf-9bbc-5498bafed082,2021-02-11 13:24:17,page_view
c5d0657f-797d-4a1c-8d67-56395a5d1fbb,2021-02-11 13:45:13,page_view
618b814b-8bab-4824-8251-c749ccaf2f81,2021-02-10 10:12:11,page_view
97e5b830-a065-4f91-921d-088e67a5da33,2021-02-09 20:25:39,page_view
cbcedd67-0e67-4d02-aefe-7c635cb55ce0,2021-02-10 17:47:20,page_view
cbdc5ecb-df04-45ee-a012-cc4eb72136a1,2021-02-10 04:43:43,page_view
0f77f46d-6d2e-4948-b807-26303cf58e0a,2021-02-09 14:39:26,page_view
34e27472-ac39-4165-9a6a-d3f27bcdbdfc,2021-02-11 02:27:11,page_view
2c007190-cb0f-4e03-aa2d-b4692111d753,2021-02-10 05:52:17,page_view
06fed763-e958-4af7-bc4e-0e50fd256d4a,2021-02-11 08:59:50,page_view
4775f879-5260-41eb-a763-1bf5853759c5,2021-02-11 12:16:00,page_view
c4a88de2-46bf-4972-a6b0-83843b0b5f31,2021-02-09 17:28:25,page_view
ccc7a472-fbfc-44ad-bea4-e99bfe3162ff,2021-02-10 13:03:53,page_view
f2142f5f-a96b-4f6c-b26d-4263ea44797f,2021-02-11 20:26:02,page_view
ad12422d-e712-4142-a509-5ed47e2251e8,2021-02-10 03:01:28,page_view
f03028d0-a9ca-42a3-98f3-960d1af22010,2021-02-10 04:11:00,page_view
4c0be8a9-0cb4-4a1e-b3c8-643b751a0265,2021-02-11 08:08:00,page_view
18df6561-556a-45db-b0c1-869c5b4d7752,2021-02-11 00:42:58,page_view
